candidate_id,job_req_id,application_date,current_stage,technical_score,source
CAND_01350,REQ_BOT_002,2026-01-06,Applied,13.90022051990777,Referral
CAND_01351,REQ_AI_001,2025-06-24,Applied,44.007107506649845,Career Site
CAND_01352,REQ_BOT_002,2025-07-13,Applied,48.28512744101048,Career Site
CAND_01353,REQ_BOT_002,2025-04-23,Offer,21.228564166859133,LinkedIn
CAND_01354,REQ_BOT_002,2025-04-24,Applied,11.555837668063173,Agency
CAND_01355,REQ_MFG_003,2025-08-10,Technical Assessment,83.64209229856395,LinkedIn
CAND_01356,REQ_MFG_003,2025-06-15,Technical Assessment,50.24656497627655,Agency
CAND_01357,REQ_MFG_003,2025-11-15,Applied,1.4381235984152974,Referral
CAND_01358,REQ_BOT_002,2025-05-12,Screening,80.29813013091038,Agency
CAND_01359,REQ_BOT_002,2026-01-20,Applied,98.07938054145848,Agency
CAND_01360,REQ_MFG_003,2025-09-21,Applied,60.59261954142473,Referral
CAND_01361,REQ_AI_001,2025-02-24,Applied,50.37083870840707,Career Site
CAND_01362,REQ_BOT_002,2025-12-25,Screening,87.84158630449616,Referral
CAND_01363,REQ_AI_001,2025-05-11,Screening,95.25167896845986,LinkedIn
CAND_01364,REQ_AI_001,2025-10-15,Screening,75.45369159024605,LinkedIn
CAND_01365,REQ_BOT_002,2025-09-23,Screening,44.545292973428786,LinkedIn
CAND_01366,REQ_BOT_002,2026-01-01,Applied,59.22213993314405,LinkedIn
CAND_01367,REQ_AI_001,2025-06-11,Screening,70.09353650179992,LinkedIn
CAND_01368,REQ_AI_001,2026-01-15,Technical Assessment,19.427357100180142,Career Site
CAND_01369,REQ_MFG_003,2025-03-28,Applied,44.720103221643804,Career Site
CAND_01370,REQ_MFG_003,2025-02-24,Applied,82.9821264717285,Agency
CAND_01371,REQ_BOT_002,2025-10-15,Technical Assessment,65.4725348498443,LinkedIn
CAND_01372,REQ_MFG_003,2025-06-27,Applied,41.12040672118541,Referral
CAND_01373,REQ_MFG_003,2026-01-26,Screening,66.33625340146814,LinkedIn
CAND_01374,REQ_MFG_003,2025-12-15,Applied,11.822241207245987,Career Site
CAND_01375,REQ_MFG_003,2025-01-08,Applied,40.149761056487634,LinkedIn
CAND_01376,REQ_AI_001,2025-11-17,Applied,79.31285379630563,Career Site
CAND_01377,REQ_BOT_002,2025-11-09,Applied,22.0508787136648,Agency
CAND_01378,REQ_MFG_003,2025-09-04,Screening,18.596150755741768,Agency
CAND_01379,REQ_AI_001,2025-11-19,Screening,95.08186599164314,Agency
CAND_01380,REQ_AI_001,2025-09-12,Technical Assessment,20.98976295862307,Career Site
CAND_01381,REQ_AI_001,2025-11-24,Onsite,26.091857965016807,LinkedIn
CAND_01382,REQ_MFG_003,2025-02-23,Screening,48.82101084898314,LinkedIn
CAND_01383,REQ_MFG_003,2025-09-06,Technical Assessment,73.47085702650257,Referral
CAND_01384,REQ_BOT_002,2025-08-27,Applied,69.95965330235282,Career Site
CAND_01385,REQ_MFG_003,2025-08-17,Screening,85.29263838545813,Referral
CAND_01386,REQ_MFG_003,2025-03-08,Technical Assessment,11.582308223679426,Agency
CAND_01387,REQ_AI_001,2025-02-20,Applied,70.59562365800072,LinkedIn
CAND_01388,REQ_BOT_002,2025-04-07,Screening,48.82101084898314,Career Site
CAND_01389,REQ_MFG_003,2025-04-02,Applied,82.915064028414,Referral
CAND_01390,REQ_MFG_003,2025-09-21,Screening,48.82101084898314,Referral
CAND_01391,REQ_AI_001,2025-10-18,Onsite,48.82101084898314,Referral
CAND_01392,REQ_AI_001,2025-04-06,Onsite,47.774212639953596,LinkedIn
CAND_01393,REQ_MFG_003,2025-03-29,Technical Assessment,47.81589235558441,LinkedIn
CAND_01394,REQ_BOT_002,2025-03-19,Technical Assessment,76.79699780618316,LinkedIn
CAND_01395,REQ_BOT_002,2025-10-15,Screening,62.85664006472832,Career Site
CAND_01396,REQ_AI_001,2025-04-30,Screening,63.32632016094104,LinkedIn
CAND_01397,REQ_AI_001,2025-10-29,Applied,45.02824838315258,Career Site
CAND_01398,REQ_MFG_003,2026-02-04,Screening,48.82101084898314,Referral
CAND_01399,REQ_AI_001,2025-06-14,Screening,74.57176662047873,Referral
CAND_01400,REQ_MFG_003,2025-07-01,Hired,82.59409191119182,Agency
CAND_01401,REQ_BOT_002,2026-02-02,Screening,69.65614021440462,LinkedIn
CAND_01402,REQ_BOT_002,2025-08-11,Screening,92.4072988845683,Referral
CAND_01403,REQ_MFG_003,2025-11-07,Screening,82.0324088147201,LinkedIn
CAND_01404,REQ_AI_001,2025-01-07,Screening,56.186378980951844,Career Site
CAND_01405,REQ_BOT_002,2025-11-26,Technical Assessment,67.14060726437368,Referral
CAND_01406,REQ_AI_001,2025-09-20,Applied,92.6308276921196,LinkedIn
CAND_01407,REQ_BOT_002,2025-06-10,Screening,61.91680442430584,Referral
CAND_01408,REQ_MFG_003,2025-05-31,Technical Assessment,82.48069479798306,Referral
CAND_01409,REQ_MFG_003,2025-03-26,Screening,68.8810503589987,LinkedIn
CAND_01410,REQ_MFG_003,2025-05-27,Applied,55.193636106046654,Referral
CAND_01411,REQ_BOT_002,2025-04-22,Screening,24.18381954153531,Referral
CAND_01412,REQ_AI_001,2026-01-16,Technical Assessment,42.599751946842815,Referral
CAND_01413,REQ_AI_001,2025-02-05,Applied,96.77428248337156,Referral
CAND_01414,REQ_AI_001,2025-10-12,Technical Assessment,65.77653832726,Career Site
CAND_01415,REQ_BOT_002,2025-07-07,Technical Assessment,56.43953803389896,Referral
CAND_01416,REQ_BOT_002,2025-03-23,Screening,93.29566255282273,Agency
CAND_01417,REQ_BOT_002,2025-01-02,Hired,58.65117810374487,Referral
CAND_01418,REQ_BOT_002,2026-01-20,Technical Assessment,52.6082518417403,LinkedIn
CAND_01419,REQ_BOT_002,2025-10-30,Technical Assessment,75.93108551502053,Agency
CAND_01420,REQ_AI_001,2025-07-16,Technical Assessment,71.26656189865444,Career Site
CAND_01421,REQ_BOT_002,2025-01-11,Applied,48.82101084898314,Agency
CAND_01422,REQ_BOT_002,2025-08-22,Applied,47.13082745741212,Agency
CAND_01423,REQ_AI_001,2026-01-21,Screening,47.25154428195852,Agency
CAND_01424,REQ_BOT_002,2025-07-14,Applied,37.822451524334475,LinkedIn
CAND_01425,REQ_AI_001,2025-04-29,Screening,51.729348215225315,LinkedIn
CAND_01426,REQ_AI_001,2026-01-31,Onsite,41.31073977271442,LinkedIn
CAND_01427,REQ_MFG_003,2025-01-20,Technical Assessment,19.934548947118312,Career Site
CAND_01428,REQ_MFG_003,2025-09-18,Screening,41.23664872746811,LinkedIn
CAND_01429,REQ_MFG_003,2025-10-20,Onsite,7.22769475731766,LinkedIn
CAND_01430,REQ_MFG_003,2025-09-13,Technical Assessment,48.82101084898314,Agency
CAND_01431,REQ_BOT_002,2025-08-10,Screening,48.82101084898314,LinkedIn
CAND_01432,REQ_MFG_003,2026-01-28,Applied,72.52870843545553,Referral
CAND_01433,REQ_AI_001,2025-08-14,Screening,36.03940400541112,LinkedIn
CAND_01434,REQ_BOT_002,2025-02-22,Technical Assessment,8.707120557730818,Career Site
CAND_01435,REQ_MFG_003,2025-12-21,Screening,20.214939922527076,Career Site
CAND_01436,REQ_AI_001,2025-12-08,Screening,54.549034049483566,Referral
CAND_01437,REQ_BOT_002,2025-12-30,Applied,20.705708338303285,Career Site
CAND_01438,REQ_BOT_002,2025-10-07,Technical Assessment,54.39731112849675,Career Site
CAND_01439,REQ_MFG_003,2025-03-22,Technical Assessment,23.15990247638989,Agency
CAND_01440,REQ_BOT_002,2025-07-21,Technical Assessment,84.89238694760728,Referral
CAND_01441,REQ_AI_001,2025-06-07,Hired,39.72714728404597,Agency
CAND_01442,REQ_BOT_002,2025-04-30,Technical Assessment,24.555062594449105,Agency
CAND_01443,REQ_AI_001,2025-02-28,Offer,81.23261802470616,LinkedIn
CAND_01444,REQ_BOT_002,2025-08-03,Offer,34.283896480545074,Referral
CAND_01445,REQ_MFG_003,2025-05-08,Technical Assessment,11.148768783878193,LinkedIn
CAND_01446,REQ_AI_001,2025-08-12,Screening,57.04094914036416,LinkedIn
CAND_01447,REQ_BOT_002,2025-07-28,Applied,58.15642044379887,Agency
CAND_01448,REQ_BOT_002,2026-01-05,Screening,48.82101084898314,Career Site
CAND_01449,REQ_BOT_002,2025-04-25,Screening,24.021943320838556,Referral
CAND_01450,REQ_AI_001,2025-07-28,Applied,44.37713390922451,Career Site
CAND_01451,REQ_AI_001,2025-01-14,Applied,28.236791904265623,Agency
CAND_01452,REQ_AI_001,2025-01-09,Hired,8.095373611568812,Agency
CAND_01453,REQ_MFG_003,2025-02-09,Onsite,87.66138270158916,Agency
CAND_01454,REQ_MFG_003,2025-08-25,Technical Assessment,72.88698044883411,Agency
CAND_01455,REQ_AI_001,2025-10-08,Screening,30.14630594588007,Agency
CAND_01456,REQ_BOT_002,2025-12-25,Applied,59.937299287198634,Agency
CAND_01457,REQ_MFG_003,2025-07-20,Applied,20.126378813447243,Career Site
CAND_01458,REQ_AI_001,2025-09-03,Applied,89.02366217957709,LinkedIn
CAND_01459,REQ_BOT_002,2025-10-05,Applied,11.49063433619103,Career Site
CAND_01460,REQ_MFG_003,2025-08-23,Applied,0.38371455078008987,Referral
CAND_01461,REQ_BOT_002,2025-01-04,Offer,50.20081977391821,Career Site
CAND_01462,REQ_BOT_002,2025-06-03,Technical Assessment,48.82101084898314,Agency
CAND_01463,REQ_BOT_002,2025-01-29,Applied,57.89653202958044,Career Site
CAND_01464,REQ_BOT_002,2025-04-19,Applied,48.82101084898314,LinkedIn
CAND_01465,REQ_MFG_003,2025-04-08,Screening,31.404380691843247,Referral
CAND_01466,REQ_MFG_003,2025-08-03,Applied,49.91989468413318,Career Site
CAND_01467,REQ_MFG_003,2025-10-20,Offer,21.657918562724088,LinkedIn
CAND_01468,REQ_AI_001,2025-03-16,Screening,87.26258854858963,Career Site
CAND_01469,REQ_MFG_003,2025-11-22,Screening,8.710928946143405,Referral
CAND_01470,REQ_BOT_002,2025-05-26,Applied,48.738444167204285,Career Site
CAND_01471,REQ_MFG_003,2025-05-08,Applied,69.14160575131521,Agency
CAND_01472,REQ_BOT_002,2025-12-07,Screening,26.175110013448244,Career Site
CAND_01473,REQ_AI_001,2025-02-11,Technical Assessment,62.424073699751816,LinkedIn
CAND_01474,REQ_BOT_002,2025-12-22,Screening,82.93851501423745,Career Site
CAND_01475,REQ_BOT_002,2025-02-10,Applied,19.033697509504755,LinkedIn
CAND_01476,REQ_BOT_002,2025-02-03,Screening,91.72205918248628,Referral
CAND_01477,REQ_AI_001,2025-01-17,Screening,55.3558532662358,Career Site
CAND_01478,REQ_MFG_003,2025-06-14,Onsite,29.923200430106057,Referral
CAND_01479,REQ_MFG_003,2025-06-02,Applied,43.08582753822707,Referral
CAND_01480,REQ_AI_001,2026-01-13,Applied,31.219188378638798,Career Site
CAND_01481,REQ_BOT_002,2025-03-17,Screening,72.51111599333161,LinkedIn
CAND_01482,REQ_MFG_003,2025-03-28,Screening,79.63006634151321,Referral
CAND_01483,REQ_AI_001,2025-04-27,Screening,83.2937392318661,Referral
CAND_01484,REQ_MFG_003,2025-12-28,Screening,98.57682495857412,Career Site
CAND_01485,REQ_AI_001,2025-12-08,Screening,48.82101084898314,Career Site
CAND_01486,REQ_BOT_002,2025-01-27,Onsite,60.13840706885634,Career Site
CAND_01487,REQ_MFG_003,2025-11-09,Screening,33.92202983917838,Career Site
CAND_01488,REQ_AI_001,2025-10-14,Offer,54.45954487107494,Career Site
CAND_01489,REQ_MFG_003,2025-05-14,Screening,4.106817279040542,Agency
CAND_01490,REQ_MFG_003,2025-08-07,Offer,74.48250755299131,Career Site
CAND_01491,REQ_MFG_003,2025-06-17,Technical Assessment,44.595554509210174,LinkedIn
CAND_01492,REQ_MFG_003,2025-04-08,Applied,2.002322973218762,Referral
CAND_01493,REQ_AI_001,2025-09-25,Onsite,6.250694151041081,LinkedIn
CAND_01494,REQ_BOT_002,2025-08-25,Applied,38.74664638217566,LinkedIn
CAND_01495,REQ_AI_001,2025-11-05,Offer,58.34215190184351,Agency
CAND_01496,REQ_AI_001,2026-01-29,Screening,46.42039489521267,Career Site
CAND_01497,REQ_AI_001,2025-06-22,Applied,61.92043172921549,Referral
CAND_01498,REQ_BOT_002,2025-07-09,Screening,48.82101084898314,LinkedIn
CAND_01499,REQ_MFG_003,2025-05-02,Hired,66.17038454813468,Career Site
CAND_01500,REQ_MFG_003,2025-02-15,Applied,21.91260646708009,Career Site
